"_source/netflow/ipv4_src_addr","_source/netflow/in_bytes","_source/netflow/in_pkts","_source/netflow/l4_dst_port","_source/netflow/l4_src_port","_source/netflow/ipv4_dst_addr","_source/netflow/flow_seq_num","_source/netflow/tcp_flags","_source/@timestamp","Anomaly"
"192.168.1.102",2310,18,22,55930,"192.168.1.108",1648,27,2018-04-04 16:47:01,1
"192.168.1.102",2310,18,22,55780,"192.168.1.108",1544,27,2018-04-04 16:43:01,1
"192.168.1.102",2310,18,22,55820,"192.168.1.108",1583,27,2018-04-04 16:45:01,1
"192.168.1.102",2310,18,22,55868,"192.168.1.108",1595,27,2018-04-04 16:45:01,1
"192.168.1.102",2310,18,22,55886,"192.168.1.108",1612,27,2018-04-04 16:46:01,1
"192.168.1.102",2310,18,22,55736,"192.168.1.108",1512,27,2018-04-04 16:41:01,1
"192.168.1.102",2310,18,22,55734,"192.168.1.108",1512,27,2018-04-04 16:41:01,1
"192.168.1.102",1538,13,22,55730,"192.168.1.108",1505,27,2018-04-04 16:41:01,1
"192.168.1.102",2310,18,22,55982,"192.168.1.108",1735,27,2018-04-04 16:49:01,1
"192.168.1.102",2310,18,22,56066,"192.168.1.108",1820,27,2018-04-04 16:53:01,1
"192.168.1.102",2310,18,22,56048,"192.168.1.108",1791,27,2018-04-04 16:52:01,1
"192.168.1.102",2310,18,22,56050,"192.168.1.108",1798,27,2018-04-04 16:52:01,1
"192.168.1.102",2310,18,22,56038,"192.168.1.108",1785,27,2018-04-04 16:52:01,1
"192.168.1.102",2310,18,22,56114,"192.168.1.108",1859,27,2018-04-04 16:55:01,1
"192.168.1.102",2310,18,22,56124,"192.168.1.108",1865,27,2018-04-04 16:55:01,1
"192.168.1.102",2310,18,22,56120,"192.168.1.108",1859,27,2018-04-04 16:55:01,1
"192.168.1.102",2310,18,22,56086,"192.168.1.108",1831,27,2018-04-04 16:54:01,1
"192.168.1.102",2310,18,22,56100,"192.168.1.108",1844,27,2018-04-04 16:54:01,1
"192.168.1.102",2310,18,22,56024,"192.168.1.108",1772,27,2018-04-04 16:51:01,1
"192.168.1.102",2310,18,22,56238,"192.168.1.108",2027,27,2018-04-04 17:00:01,1
"192.168.1.102",2310,18,22,56200,"192.168.1.108",1949,27,2018-04-04 16:58:01,1
"192.168.1.102",2310,18,22,56192,"192.168.1.108",1949,27,2018-04-04 16:58:01,1
"192.168.1.102",2310,18,22,56204,"192.168.1.108",1972,27,2018-04-04 16:59:01,1
"192.168.1.102",2310,18,22,56222,"192.168.1.108",1988,27,2018-04-04 16:59:01,1
"192.168.1.102",2310,18,22,56248,"192.168.1.108",2031,27,2018-04-04 17:01:01,1
"192.168.1.102",2310,18,22,56166,"192.168.1.108",1912,27,2018-04-04 16:57:01,1
"192.168.1.102",2310,18,22,56162,"192.168.1.108",1906,27,2018-04-04 16:57:01,1
"192.168.1.102",2310,18,22,56316,"192.168.1.108",2094,27,2018-04-04 17:03:01,1
"192.168.1.102",2310,18,22,56304,"192.168.1.108",2088,27,2018-04-04 17:03:01,1
"192.168.1.102",2310,18,22,56306,"192.168.1.108",2088,27,2018-04-04 17:03:01,1
"192.168.1.102",2310,18,22,56270,"192.168.1.108",2057,27,2018-04-04 17:02:01,1
"192.168.1.102",2310,18,22,56284,"192.168.1.108",2063,27,2018-04-04 17:02:01,1
"192.168.1.102",2310,18,22,56158,"192.168.1.108",1906,27,2018-04-04 16:57:01,1
"192.168.1.102",2374,19,22,56526,"192.168.1.108",2314,27,2018-04-04 17:12:01,1
"192.168.1.102",2310,18,22,56360,"192.168.1.108",2127,27,2018-04-04 17:05:01,1
"192.168.1.102",2310,18,22,56350,"192.168.1.108",2121,27,2018-04-04 17:05:01,1
"192.168.1.102",2326,18,22,56352,"192.168.1.108",2121,27,2018-04-04 17:05:01,1
"192.168.1.102",2310,18,22,56402,"192.168.1.108",2184,27,2018-04-04 17:07:01,1
"192.168.1.102",2310,18,22,56396,"192.168.1.108",2178,27,2018-04-04 17:07:01,1
"192.168.1.102",2310,18,22,56398,"192.168.1.108",2184,27,2018-04-04 17:07:01,1
"192.168.1.102",2310,18,22,56404,"192.168.1.108",2184,27,2018-04-04 17:07:01,1
"192.168.1.102",2310,18,22,56368,"192.168.1.108",2148,27,2018-04-04 17:06:01,1
"192.168.1.102",2310,18,22,56366,"192.168.1.108",2148,27,2018-04-04 17:06:01,1
"192.168.1.102",2310,18,22,56466,"192.168.1.108",2237,27,2018-04-04 17:09:01,1
"192.168.1.102",2310,18,22,56326,"192.168.1.108",2102,27,2018-04-04 17:04:00,1
"192.168.1.102",2310,18,22,56336,"192.168.1.108",2108,27,2018-04-04 17:04:00,1
"192.168.1.102",2326,18,22,56344,"192.168.1.108",2115,27,2018-04-04 17:04:00,1
"192.168.1.102",2310,18,22,56416,"192.168.1.108",2200,27,2018-04-04 17:08:01,1
"192.168.1.102",2326,18,22,56616,"192.168.1.108",2485,27,2018-04-04 17:16:01,1
"192.168.1.102",2310,18,22,56612,"192.168.1.108",2473,27,2018-04-04 17:16:01,1
"192.168.1.102",2310,18,22,56614,"192.168.1.108",2485,27,2018-04-04 17:16:01,1
"192.168.1.102",2310,18,22,56620,"192.168.1.108",2485,27,2018-04-04 17:16:01,1
"192.168.1.102",2310,18,22,56628,"192.168.1.108",2504,27,2018-04-04 17:16:01,1
"192.168.1.102",2310,18,22,56622,"192.168.1.108",2497,27,2018-04-04 17:16:01,1
"192.168.1.102",2310,18,22,56726,"192.168.1.108",2700,27,2018-04-04 17:20:01,1
"192.168.1.102",2310,18,22,56590,"192.168.1.108",2436,27,2018-04-04 17:15:01,1
"192.168.1.102",2258,17,22,56660,"192.168.1.108",2566,27,2018-04-04 17:18:01,1
"192.168.1.102",2310,18,22,56658,"192.168.1.108",2566,27,2018-04-04 17:18:01,1
"192.168.1.102",2310,18,22,56686,"192.168.1.108",2631,27,2018-04-04 17:19:01,1
"192.168.1.102",2310,18,22,56692,"192.168.1.108",2643,27,2018-04-04 17:19:01,1
"192.168.1.102",2310,18,22,56682,"192.168.1.108",2607,27,2018-04-04 17:19:01,1
"192.168.1.102",2310,18,22,56702,"192.168.1.108",2667,27,2018-04-04 17:19:01,1
"192.168.1.102",2310,18,22,56642,"192.168.1.108",2537,27,2018-04-04 17:17:01,1
"192.168.1.102",2310,18,22,56632,"192.168.1.108",2531,27,2018-04-04 17:17:01,1
"192.168.1.102",2310,18,22,56574,"192.168.1.108",2400,27,2018-04-04 17:14:01,1
"192.168.1.102",2310,18,22,56560,"192.168.1.108",2364,27,2018-04-04 17:14:01,1
"192.168.1.102",2310,18,22,56580,"192.168.1.108",2400,27,2018-04-04 17:14:01,1
"192.168.1.102",2310,18,22,56536,"192.168.1.108",2339,27,2018-04-04 17:13:01,1
"192.168.1.102",2310,18,22,56728,"192.168.1.108",2705,27,2018-04-04 17:21:01,1
"192.168.1.102",2310,18,22,56738,"192.168.1.108",2711,27,2018-04-04 17:21:01,1
"192.168.1.102",2310,18,22,56748,"192.168.1.108",2717,27,2018-04-04 17:21:01,1
"192.168.1.102",2310,18,22,56750,"192.168.1.108",2717,27,2018-04-04 17:21:01,1
"192.168.1.102",2310,18,22,56734,"192.168.1.108",2705,27,2018-04-04 17:21:01,1
"192.168.1.102",2310,18,22,56922,"192.168.1.108",2856,27,2018-04-04 17:29:01,1
"192.168.1.102",2310,18,22,56796,"192.168.1.108",2754,27,2018-04-04 17:23:01,1
"192.168.1.102",2310,18,22,56778,"192.168.1.108",2736,27,2018-04-04 17:23:01,1
"192.168.1.102",2310,18,22,56786,"192.168.1.108",2742,27,2018-04-04 17:23:01,1
"192.168.1.102",2310,18,22,56780,"192.168.1.108",2736,27,2018-04-04 17:23:01,1
"192.168.1.102",2310,18,22,56878,"192.168.1.108",2825,27,2018-04-04 17:27:01,1
"192.168.1.102",2310,18,22,56884,"192.168.1.108",2825,27,2018-04-04 17:27:01,1
"192.168.1.102",2310,18,22,56886,"192.168.1.108",2831,27,2018-04-04 17:27:01,1
"192.168.1.102",2310,18,22,56812,"192.168.1.108",2769,27,2018-04-04 17:24:01,1
"192.168.1.102",2310,18,22,56814,"192.168.1.108",2775,27,2018-04-04 17:24:01,1
"192.168.1.102",2310,18,22,56860,"192.168.1.108",2811,27,2018-04-04 17:26:01,1
"192.168.1.102",2310,18,22,56856,"192.168.1.108",2811,27,2018-04-04 17:26:01,1
"192.168.1.102",2310,18,22,56870,"192.168.1.108",2817,27,2018-04-04 17:26:01,1
"192.168.1.102",2310,18,22,56872,"192.168.1.108",2824,27,2018-04-04 17:26:01,1
"192.168.1.102",2310,18,22,56772,"192.168.1.108",2728,27,2018-04-04 17:22:01,1
"192.168.1.102",2310,18,22,56776,"192.168.1.108",2735,27,2018-04-04 17:22:01,1
"192.168.1.102",2310,18,22,56836,"192.168.1.108",2789,27,2018-04-04 17:25:01,1
"192.168.1.102",2310,18,22,56844,"192.168.1.108",2795,27,2018-04-04 17:25:01,1
"192.168.1.102",2310,18,22,56832,"192.168.1.108",2789,27,2018-04-04 17:25:01,1
"192.168.1.102",2310,18,22,56842,"192.168.1.108",2789,27,2018-04-04 17:25:01,1
"192.168.1.102",2310,18,22,56914,"192.168.1.108",2846,27,2018-04-04 17:28:01,1
"192.168.1.102",2310,18,22,56912,"192.168.1.108",2846,27,2018-04-04 17:28:01,1
"192.168.1.102",2310,18,22,56916,"192.168.1.108",2853,27,2018-04-04 17:28:01,1
"192.168.1.102",2310,18,22,56862,"192.168.1.108",2817,27,2018-04-04 17:26:01,1
"192.168.1.102",2310,18,22,57114,"192.168.1.108",3108,27,2018-04-04 17:36:01,1
"192.168.1.102",2310,18,22,57096,"192.168.1.108",3059,27,2018-04-04 17:36:01,1
"192.168.1.102",2310,18,22,57102,"192.168.1.108",3071,27,2018-04-04 17:36:01,1
"192.168.1.102",2310,18,22,57110,"192.168.1.108",3096,27,2018-04-04 17:36:01,1
"192.168.1.102",2374,19,22,57016,"192.168.1.108",2945,27,2018-04-04 17:33:01,1
"192.168.1.102",2310,18,22,57020,"192.168.1.108",2945,27,2018-04-04 17:33:01,1
"192.168.1.102",2310,18,22,57052,"192.168.1.108",2997,27,2018-04-04 17:34:01,1
"192.168.1.102",2310,18,22,57068,"192.168.1.108",3022,27,2018-04-04 17:34:01,1
"192.168.1.102",2310,18,22,57044,"192.168.1.108",2985,27,2018-04-04 17:34:01,1
"192.168.1.102",2310,18,22,57058,"192.168.1.108",3010,27,2018-04-04 17:34:01,1
"192.168.1.102",2310,18,22,56976,"192.168.1.108",2902,27,2018-04-04 17:31:01,1
"192.168.1.102",2310,18,22,56974,"192.168.1.108",2896,27,2018-04-04 17:31:01,1
"192.168.1.102",2310,18,22,57132,"192.168.1.108",3133,27,2018-04-04 17:37:01,1
"192.168.1.102",2310,18,22,57080,"192.168.1.108",3032,27,2018-04-04 17:35:01,1
"192.168.1.102",2310,18,22,57078,"192.168.1.108",3032,27,2018-04-04 17:35:01,1
"192.168.1.102",2310,18,22,57076,"192.168.1.108",3026,27,2018-04-04 17:35:01,1
"192.168.1.102",2310,18,22,57092,"192.168.1.108",3054,27,2018-04-04 17:35:01,1
"192.168.1.102",2310,18,22,56958,"192.168.1.108",2884,27,2018-04-04 17:30:01,1
"192.168.1.102",2326,18,22,57012,"192.168.1.108",2937,27,2018-04-04 17:32:01,1
"192.168.1.102",2310,18,22,57004,"192.168.1.108",2931,27,2018-04-04 17:32:01,1
"192.168.1.102",2310,18,22,57002,"192.168.1.108",2931,27,2018-04-04 17:32:01,1
"192.168.1.102",2310,18,22,57176,"192.168.1.108",3169,27,2018-04-04 17:39:01,1
"192.168.1.102",2310,18,22,57188,"192.168.1.108",3181,27,2018-04-04 17:39:01,1
"192.168.1.102",2310,18,22,57190,"192.168.1.108",3181,27,2018-04-04 17:39:01,1
"192.168.1.102",2310,18,22,57184,"192.168.1.108",3175,27,2018-04-04 17:39:01,1
"192.168.1.102",2310,18,22,57198,"192.168.1.108",3198,27,2018-04-04 17:40:01,1
"192.168.1.102",2310,18,22,57200,"192.168.1.108",3198,27,2018-04-04 17:40:01,1
"192.168.1.102",2310,18,22,57292,"192.168.1.108",3298,27,2018-04-04 17:44:01,1
"192.168.1.102",2310,18,22,57244,"192.168.1.108",3265,27,2018-04-04 17:42:01,1
"192.168.1.102",2310,18,22,57238,"192.168.1.108",3255,27,2018-04-04 17:41:01,1
"192.168.1.102",2310,18,22,57280,"192.168.1.108",3288,27,2018-04-04 17:43:01,1
"192.168.1.102",2310,18,22,57224,"192.168.1.108",3243,27,2018-04-04 17:41:01,1
"192.168.1.102",2310,18,22,57230,"192.168.1.108",3249,27,2018-04-04 17:41:01,1
"192.168.1.102",2310,18,22,57312,"192.168.1.108",3324,27,2018-04-04 17:45:01,1
"192.168.1.102",2310,18,22,57316,"192.168.1.108",3324,27,2018-04-04 17:45:01,1
"192.168.1.102",2326,18,22,57330,"192.168.1.108",3330,27,2018-04-04 17:45:01,1
"192.168.1.102",2310,18,22,57318,"192.168.1.108",3324,27,2018-04-04 17:45:01,1
"192.168.1.102",2326,18,22,57322,"192.168.1.108",3330,27,2018-04-04 17:45:01,1
"192.168.1.102",2310,18,22,57324,"192.168.1.108",3330,27,2018-04-04 17:45:01,1
"192.168.1.102",2310,18,22,57444,"192.168.1.108",3441,27,2018-04-04 17:50:01,1
"192.168.1.102",2310,18,22,57438,"192.168.1.108",3435,27,2018-04-04 17:50:01,1
"192.168.1.102",2310,18,22,57446,"192.168.1.108",3441,27,2018-04-04 17:50:01,1
"192.168.1.102",2310,18,22,57404,"192.168.1.108",3408,27,2018-04-04 17:48:01,1
"192.168.1.102",2310,18,22,57390,"192.168.1.108",3397,27,2018-04-04 17:48:01,1
"192.168.1.102",2310,18,22,57358,"192.168.1.108",3352,27,2018-04-04 17:46:01,1
"192.168.1.102",2310,18,22,57342,"192.168.1.108",3339,27,2018-04-04 17:46:01,1
"192.168.1.102",2326,18,22,57480,"192.168.1.108",3475,27,2018-04-04 17:51:01,1
"192.168.1.102",2310,18,22,57456,"192.168.1.108",3457,27,2018-04-04 17:51:01,1
"192.168.1.102",2310,18,22,57476,"192.168.1.108",3469,27,2018-04-04 17:51:01,1
"192.168.1.102",2326,18,22,57474,"192.168.1.108",3469,27,2018-04-04 17:51:01,1
"192.168.1.102",2310,18,22,57464,"192.168.1.108",3457,27,2018-04-04 17:51:01,1
"192.168.1.102",2310,18,22,57506,"192.168.1.108",3495,27,2018-04-04 17:53:01,1
"192.168.1.102",2310,18,22,57510,"192.168.1.108",3495,27,2018-04-04 17:53:01,1
"192.168.1.102",2310,18,22,57524,"192.168.1.108",3507,27,2018-04-04 17:53:01,1
"192.168.1.102",2310,18,22,57498,"192.168.1.108",3488,27,2018-04-04 17:52:01,1
"192.168.1.102",2310,18,22,57662,"192.168.1.108",3608,27,2018-04-04 17:59:01,1
"192.168.1.102",2310,18,22,57672,"192.168.1.108",3614,27,2018-04-04 17:59:01,1
"192.168.1.102",2310,18,22,57674,"192.168.1.108",3614,27,2018-04-04 17:59:01,1
"192.168.1.102",2310,18,22,57648,"192.168.1.108",3602,27,2018-04-04 17:59:01,1
"192.168.1.102",2310,18,22,57696,"192.168.1.108",3632,27,2018-04-04 18:00:01,1
"192.168.1.102",2310,18,22,57692,"192.168.1.108",3632,27,2018-04-04 18:00:01,1
"192.168.1.102",2310,18,22,57552,"192.168.1.108",3536,27,2018-04-04 17:54:01,1
"192.168.1.102",2310,18,22,57548,"192.168.1.108",3529,27,2018-04-04 17:54:01,1
"192.168.1.102",2326,18,22,57714,"192.168.1.108",3644,27,2018-04-04 18:01:01,1
"192.168.1.102",2310,18,22,57720,"192.168.1.108",3650,27,2018-04-04 18:01:01,1
"192.168.1.102",2310,18,22,57590,"192.168.1.108",3560,27,2018-04-04 17:56:01,1
"192.168.1.102",2310,18,22,57584,"192.168.1.108",3554,27,2018-04-04 17:56:01,1
"192.168.1.102",2310,18,22,57640,"192.168.1.108",3592,27,2018-04-04 17:58:01,1
"192.168.1.102",2310,18,22,57612,"192.168.1.108",3576,27,2018-04-04 17:57:01,1
"192.168.1.102",2310,18,22,57890,"192.168.1.108",3858,27,2018-04-04 18:08:01,1
"192.168.1.102",2310,18,22,57918,"192.168.1.108",3929,27,2018-04-04 18:10:01,1
"192.168.1.102",2310,18,22,57920,"192.168.1.108",3933,27,2018-04-04 18:10:01,1
"192.168.1.102",2310,18,22,57922,"192.168.1.108",3933,27,2018-04-04 18:10:01,1
"192.168.1.102",2310,18,22,57826,"192.168.1.108",3742,27,2018-04-04 18:06:01,1
"192.168.1.102",2310,18,22,57838,"192.168.1.108",3766,27,2018-04-04 18:06:01,1
"192.168.1.102",2310,18,22,57862,"192.168.1.108",3794,27,2018-04-04 18:07:01,1
"192.168.1.102",2310,18,22,57806,"192.168.1.108",3723,27,2018-04-04 18:05:01,1
"192.168.1.102",2310,18,22,57798,"192.168.1.108",3711,27,2018-04-04 18:05:01,1
"192.168.1.102",2310,18,22,57818,"192.168.1.108",3730,27,2018-04-04 18:05:01,1
"192.168.1.102",2310,18,22,57764,"192.168.1.108",3679,27,2018-04-04 18:03:01,1
"192.168.1.102",2310,18,22,57748,"192.168.1.108",3667,27,2018-04-04 18:03:01,1
"192.168.1.102",2310,18,22,57742,"192.168.1.108",3663,27,2018-04-04 18:02:01,1
"192.168.1.102",2310,18,22,57782,"192.168.1.108",3696,27,2018-04-04 18:04:01,1
"192.168.1.102",2310,18,22,57784,"192.168.1.108",3696,27,2018-04-04 18:04:01,1
"192.168.1.102",2310,18,22,57916,"192.168.1.108",3929,27,2018-04-04 18:10:01,1
"192.168.1.102",2326,18,22,57954,"192.168.1.108",4059,27,2018-04-04 18:11:01,1
"192.168.1.102",2374,19,22,57942,"192.168.1.108",4023,27,2018-04-04 18:11:01,1
"192.168.1.102",2310,18,22,57946,"192.168.1.108",4029,27,2018-04-04 18:11:01,1
"192.168.1.102",2310,18,22,57948,"192.168.1.108",4047,27,2018-04-04 18:11:01,1
"192.168.1.102",2310,18,22,57950,"192.168.1.108",4059,27,2018-04-04 18:11:01,1
"192.168.1.102",2310,18,22,57992,"192.168.1.108",4161,27,2018-04-04 18:13:01,1
"192.168.1.102",2310,18,22,57996,"192.168.1.108",4167,27,2018-04-04 18:13:01,1
"192.168.1.102",2310,18,22,58010,"192.168.1.108",4197,27,2018-04-04 18:13:01,1
"192.168.1.102",2310,18,22,57978,"192.168.1.108",4139,27,2018-04-04 18:12:01,1
"192.168.1.102",2310,18,22,58106,"192.168.1.108",4444,27,2018-04-04 18:17:01,1
"192.168.1.102",2310,18,22,58074,"192.168.1.108",4360,27,2018-04-04 18:16:01,1
"192.168.1.102",2310,18,22,58080,"192.168.1.108",4367,27,2018-04-04 18:16:01,1
"192.168.1.102",2310,18,22,58082,"192.168.1.108",4367,27,2018-04-04 18:16:01,1
"192.168.1.102",2310,18,22,58084,"192.168.1.108",4373,27,2018-04-04 18:16:01,1
"192.168.1.102",2326,18,22,58020,"192.168.1.108",4204,27,2018-04-04 18:14:01,1
"192.168.1.102",2310,18,22,58022,"192.168.1.108",4210,27,2018-04-04 18:14:01,1
"192.168.1.102",2310,18,22,58036,"192.168.1.108",4235,27,2018-04-04 18:14:01,1
"192.168.1.102",2310,18,22,58016,"192.168.1.108",4200,27,2018-04-04 18:14:01,1
"192.168.1.102",2310,18,22,58030,"192.168.1.108",4229,27,2018-04-04 18:14:01,1
"192.168.1.102",2310,18,22,58034,"192.168.1.108",4235,27,2018-04-04 18:14:01,1
"192.168.1.102",2310,18,22,58206,"192.168.1.108",4744,27,2018-04-04 18:22:01,1
"192.168.1.102",2310,18,22,58220,"192.168.1.108",4785,27,2018-04-04 18:22:01,1
"192.168.1.102",2310,18,22,58226,"192.168.1.108",4803,27,2018-04-04 18:22:01,1
"192.168.1.102",2310,18,22,58168,"192.168.1.108",4598,27,2018-04-04 18:20:01,1
"192.168.1.102",2310,18,22,58172,"192.168.1.108",4610,27,2018-04-04 18:20:01,1
"192.168.1.102",2310,18,22,58236,"192.168.1.108",4819,27,2018-04-04 18:23:00,1
"192.168.1.102",2374,19,22,58234,"192.168.1.108",4813,27,2018-04-04 18:23:00,1
"192.168.1.102",2310,18,22,58242,"192.168.1.108",4831,27,2018-04-04 18:23:00,1
"192.168.1.102",2310,18,22,58198,"192.168.1.108",4707,27,2018-04-04 18:21:01,1
"192.168.1.102",2310,18,22,58152,"192.168.1.108",4515,27,2018-04-04 18:19:01,1
"192.168.1.102",2310,18,22,58148,"192.168.1.108",4509,27,2018-04-04 18:19:01,1
"192.168.1.102",2310,18,22,58154,"192.168.1.108",4521,27,2018-04-04 18:19:01,1
"192.168.1.102",2310,18,22,58252,"192.168.1.108",4860,27,2018-04-04 18:24:01,1
"192.168.1.102",2310,18,22,58250,"192.168.1.108",4860,27,2018-04-04 18:24:01,1
"192.168.1.102",2310,18,22,58122,"192.168.1.108",4474,27,2018-04-04 18:18:01,1
"192.168.1.102",2310,18,22,58132,"192.168.1.108",4485,27,2018-04-04 18:18:01,1
"192.168.1.102",2310,18,22,58270,"192.168.1.108",4891,27,2018-04-04 18:24:01,1
"192.168.1.102",2310,18,22,58370,"192.168.1.108",5041,27,2018-04-04 18:29:01,1
"192.168.1.102",2310,18,22,58388,"192.168.1.108",5089,27,2018-04-04 18:29:01,1
"192.168.1.102",2310,18,22,58392,"192.168.1.108",5114,27,2018-04-04 18:29:01,1
"192.168.1.102",2310,18,22,58390,"192.168.1.108",5114,27,2018-04-04 18:29:01,1
"192.168.1.102",2310,18,22,58286,"192.168.1.108",4932,27,2018-04-04 18:25:01,1
"192.168.1.102",2310,18,22,58282,"192.168.1.108",4932,27,2018-04-04 18:25:01,1
"192.168.1.102",2310,18,22,58288,"192.168.1.108",4932,27,2018-04-04 18:25:01,1
"192.168.1.102",2310,18,22,58294,"192.168.1.108",4951,27,2018-04-04 18:25:01,1
"192.168.1.102",2310,18,22,58462,"192.168.1.108",5180,27,2018-04-04 18:32:01,1
"192.168.1.102",2310,18,22,58442,"192.168.1.108",5168,27,2018-04-04 18:32:01,1
"192.168.1.102",2310,18,22,58454,"192.168.1.108",5174,27,2018-04-04 18:32:01,1
"192.168.1.102",2326,18,22,58466,"192.168.1.108",5187,27,2018-04-04 18:32:01,1
"192.168.1.102",2310,18,22,58458,"192.168.1.108",5180,27,2018-04-04 18:32:01,1
"192.168.1.102",2310,18,22,58302,"192.168.1.108",4964,27,2018-04-04 18:26:01,1
"192.168.1.102",2310,18,22,58306,"192.168.1.108",4964,27,2018-04-04 18:26:01,1
"192.168.1.102",2310,18,22,58408,"192.168.1.108",5134,27,2018-04-04 18:30:01,1
"192.168.1.102",2310,18,22,58394,"192.168.1.108",5118,27,2018-04-04 18:30:01,1
"192.168.1.102",2310,18,22,58364,"192.168.1.108",5032,27,2018-04-04 18:28:01,1
"192.168.1.102",2310,18,22,58356,"192.168.1.108",5032,27,2018-04-04 18:28:01,1
"192.168.1.102",2310,18,22,58348,"192.168.1.108",5028,27,2018-04-04 18:28:01,1
"192.168.1.102",2310,18,22,58330,"192.168.1.108",5011,27,2018-04-04 18:27:01,1
"192.168.1.102",2310,18,22,58328,"192.168.1.108",5011,27,2018-04-04 18:27:01,1
"192.168.1.102",2310,18,22,58332,"192.168.1.108",5011,27,2018-04-04 18:27:01,1
"192.168.1.102",2310,18,22,58326,"192.168.1.108",5011,27,2018-04-04 18:27:01,1
"192.168.1.102",2310,18,22,58344,"192.168.1.108",5023,27,2018-04-04 18:27:01,1
"192.168.1.102",2326,18,22,58434,"192.168.1.108",5156,27,2018-04-04 18:31:01,1
"192.168.1.102",2310,18,22,58426,"192.168.1.108",5150,27,2018-04-04 18:31:01,1
"192.168.1.102",2310,18,22,58440,"192.168.1.108",5162,27,2018-04-04 18:31:01,1
"192.168.1.102",2310,18,22,58418,"192.168.1.108",5150,27,2018-04-04 18:31:01,1
"192.168.1.102",2326,18,22,58354,"192.168.1.108",5028,27,2018-04-04 18:28:01,1
"192.168.1.102",2326,18,22,58472,"192.168.1.108",5210,27,2018-04-04 18:33:01,1
"192.168.1.102",2310,18,22,58484,"192.168.1.108",5250,27,2018-04-04 18:33:01,1
"192.168.1.102",2310,18,22,58482,"192.168.1.108",5250,27,2018-04-04 18:33:01,1
"192.168.1.102",2310,18,22,58492,"192.168.1.108",5262,27,2018-04-04 18:33:01,1
"192.168.1.102",2310,18,22,58524,"192.168.1.108",5299,27,2018-04-04 18:35:01,1
"192.168.1.102",2310,18,22,58542,"192.168.1.108",5340,27,2018-04-04 18:35:01,1
"192.168.1.102",2310,18,22,58538,"192.168.1.108",5333,27,2018-04-04 18:35:01,1
"192.168.1.102",2310,18,22,58512,"192.168.1.108",5293,27,2018-04-04 18:34:01,1
"192.168.1.102",2310,18,22,58506,"192.168.1.108",5280,27,2018-04-04 18:34:01,1
"192.168.1.102",2310,18,22,58510,"192.168.1.108",5286,27,2018-04-04 18:34:01,1
"192.168.1.102",2310,18,22,58582,"192.168.1.108",5379,27,2018-04-04 18:37:01,1
"192.168.1.102",2310,18,22,58572,"192.168.1.108",5367,27,2018-04-04 18:37:01,1
"192.168.1.102",2310,18,22,58564,"192.168.1.108",5362,27,2018-04-04 18:36:01,1
"192.168.1.102",2310,18,22,58620,"192.168.1.108",5410,27,2018-04-04 18:39:01,1
"192.168.1.102",2310,18,22,58630,"192.168.1.108",5428,27,2018-04-04 18:39:01,1
"192.168.1.102",2310,18,22,58638,"192.168.1.108",5440,27,2018-04-04 18:39:01,1
"192.168.1.102",2310,18,22,58602,"192.168.1.108",5400,27,2018-04-04 18:38:01,1
"192.168.1.102",2310,18,22,58604,"192.168.1.108",5400,27,2018-04-04 18:38:01,1
"192.168.1.102",2326,18,22,58612,"192.168.1.108",5407,27,2018-04-04 18:38:01,1
"192.168.1.102",2310,18,22,58598,"192.168.1.108",5387,27,2018-04-04 18:38:01,1
"192.168.1.102",2310,18,22,58594,"192.168.1.108",5387,27,2018-04-04 18:38:01,1
"192.168.1.102",2310,18,22,58532,"192.168.1.108",5327,27,2018-04-04 18:35:01,1
"192.168.1.102",2310,18,22,58702,"192.168.1.108",5484,27,2018-04-04 18:42:01,1
"192.168.1.102",2310,18,22,58694,"192.168.1.108",5480,27,2018-04-04 18:42:01,1
"192.168.1.102",2310,18,22,58690,"192.168.1.108",5480,27,2018-04-04 18:42:01,1
"192.168.1.102",2326,18,22,58642,"192.168.1.108",5443,27,2018-04-04 18:40:01,1
"192.168.1.102",2310,18,22,58644,"192.168.1.108",5443,27,2018-04-04 18:40:01,1
"192.168.1.102",2310,18,22,58750,"192.168.1.108",5530,27,2018-04-04 18:44:01,1
"192.168.1.102",2310,18,22,58738,"192.168.1.108",5524,27,2018-04-04 18:44:01,1
"192.168.1.102",2310,18,22,58756,"192.168.1.108",5543,27,2018-04-04 18:44:01,1
"192.168.1.102",2310,18,22,58766,"192.168.1.108",5546,27,2018-04-04 18:45:01,1
"192.168.1.102",2310,18,22,58714,"192.168.1.108",5503,27,2018-04-04 18:43:01,1
"192.168.1.102",2310,18,22,58724,"192.168.1.108",5515,27,2018-04-04 18:43:01,1
